model,component,head_index,sample_size,family,ks_distance,log_likelihood,fit_gap,best_fit
opt-1.3b,T,17,64,generalized_gamma,0.07203710334332758,96.65094718916708,2.7976597994235988,False
opt-1.3b,T,17,64,lognormal,0.05125589151938792,99.44860698859068,0.0,True
opt-1.3b,T,18,64,generalized_gamma,0.11274821512785482,80.70846778208104,3.781949571508008,False
opt-1.3b,T,18,64,lognormal,0.0918671560835822,84.49041735358905,0.0,True
opt-1.3b,T,19,64,generalized_gamma,0.055922038599617495,99.4923340144575,2.099587404421797,False
opt-1.3b,T,19,64,lognormal,0.0482635959335887,101.5919214188793,0.0,True
opt-1.3b,T,20,64,generalized_gamma,0.06863364189092191,98.94574634990691,2.3525375508726114,False
opt-1.3b,T,20,64,lognormal,0.05933600476186518,101.29828390077952,0.0,True
opt-1.3b,T,21,64,generalized_gamma,0.09777347383721302,87.16943671489389,3.7146036901902164,False
opt-1.3b,T,21,64,lognormal,0.08821081432771072,90.88404040508411,0.0,True
opt-1.3b,T,22,64,generalized_gamma,0.05615374444770649,101.67860781244674,1.8267684144585559,False
opt-1.3b,T,22,64,lognormal,0.04964558701759125,103.5053762269053,0.0,True
opt-1.3b,T,23,64,generalized_gamma,0.055102240025750315,102.43845853623952,1.743702048001822,False
opt-1.3b,T,23,64,lognormal,0.049476468038843424,104.18216058424134,0.0,True
opt-1.3b,T,24,64,generalized_gamma,0.0812528381570119,92.5397362389246,3.009067307289044,False
opt-1.3b,T,24,64,lognormal,0.06307713656535352,95.54880354621365,0.0,True
opt-1.3b,T,25,64,generalized_gamma,0.043257841369777617,103.59542881342767,1.3523342897717043,False
opt-1.3b,T,25,64,lognormal,0.029428573123400747,104.94776310319938,0.0,True
opt-1.3b,T,26,64,generalized_gamma,0.04648218187765113,104.99893817737423,1.1789989933773768,False
opt-1.3b,T,26,64,lognormal,0.03561672784298775,106.1779371707516,0.0,True
opt-1.3b,T,27,64,generalized_gamma,0.04241868563444301,107.94150220258581,0.7229773124254564,False
opt-1.3b,T,27,64,lognormal,0.04016235333309004,108.66447951501127,0.0,True
opt-1.3b,T,28,64,generalized_gamma,0.04151491840516665,107.52969036369899,1.0657515015831507,False
opt-1.3b,T,28,64,lognormal,0.031410157521090276,108.59544186528214,0.0,True
opt-1.3b,T,29,64,generalized_gamma,0.09763526622320762,90.13248458354329,4.187837001179105,False
opt-1.3b,T,29,64,lognormal,0.08158740141748955,94.3203215847224,0.0,True
opt-1.3b,T,30,64,generalized_gamma,0.0554300483066561,108.87832021158775,0.9706518955864851,False
opt-1.3b,T,30,64,lognormal,0.04908230370451305,109.84897210717423,0.0,True
opt-1.3b,T,31,64,generalized_gamma,0.0368082947081147,106.34865246108913,0.5785426242881755,False
opt-1.3b,T,31,64,lognormal,0.0306857808124823,106.9271950853773,0.0,True
opt-1.3b,T,32,64,generalized_gamma,0.10197067956223033,-9.116937763701811,3.4318021817366287,False
opt-1.3b,T,32,64,lognormal,0.08392488384929214,-5.6851355819651825,0.0,True
opt-1.3b,T,33,64,generalized_gamma,0.08287026986711316,9.106281131773223,1.5694469547766445,False
opt-1.3b,T,33,64,lognormal,0.07402756781677305,10.675728086549867,0.0,True
opt-1.3b,T,34,64,generalized_gamma,0.08155548631766374,8.51323001692711,1.7673013665447872,False
opt-1.3b,T,34,64,lognormal,0.07643403285745204,10.280531383471898,0.0,True
opt-1.3b,T,35,64,generalized_gamma,0.08782165013843735,2.992099452767542,2.140265352416402,False
opt-1.3b,T,35,64,lognormal,0.08168548708455187,5.132364805183944,0.0,True
opt-1.3b,T,36,64,generalized_gamma,0.08272853908186245,4.741388614786581,1.7902805059641684,False
opt-1.3b,T,36,64,lognormal,0.07166471221604054,6.53166912075075,0.0,True
opt-1.3b,T,37,64,generalized_gamma,0.07827822323985689,6.02515003302284,1.8263125914217762,False
opt-1.3b,T,37,64,lognormal,0.07190622153288484,7.851462624444616,0.0,True
opt-1.3b,T,38,64,generalized_gamma,0.0906463752772736,0.16561512211704787,1.87812323002934,False
opt-1.3b,T,38,64,lognormal,0.08210563975459073,2.043738352146388,0.0,True
opt-1.3b,T,39,64,generalized_gamma,0.08321906483123093,4.675769742708791,1.7432135877915087,False
opt-1.3b,T,39,64,lognormal,0.07428028930596253,6.4189833305003,0.0,True
opt-1.3b,T,40,64,generalized_gamma,0.10623292078359553,-5.368394140873425,2.4237673777966595,False
opt-1.3b,T,40,64,lognormal,0.09336228569860044,-2.9446267630767657,0.0,True
opt-1.3b,T,41,64,generalized_gamma,0.09633091536572402,4.494737170709609,1.6890493158977424,False
opt-1.3b,T,41,64,lognormal,0.08592620136979273,6.183786486607351,0.0,True
opt-1.3b,T,42,64,generalized_gamma,0.08846340858714219,4.874847965023822,2.131235911779224,False
opt-1.3b,T,42,64,lognormal,0.08381889856400476,7.006083876803046,0.0,True
opt-1.3b,T,43,64,generalized_gamma,0.08191283325876358,6.99912570182174,1.8835220999957603,False
opt-1.3b,T,43,64,lognormal,0.0741572640165587,8.8826478018175,0.0,True
opt-1.3b,T,44,64,generalized_gamma,0.08536880572604227,4.542456857948384,1.8993090885984527,False
opt-1.3b,T,44,64,lognormal,0.07619141748848035,6.441765946546837,0.0,True
opt-1.3b,T,45,64,generalized_gamma,0.09986049042262923,-2.2231925188429518,2.769547915770131,False
opt-1.3b,T,45,64,lognormal,0.0834331796168597,0.5463553969271793,0.0,True
opt-1.3b,T,46,64,generalized_gamma,0.08764168268461497,4.986962381354074,1.7214864833167214,False
opt-1.3b,T,46,64,lognormal,0.07762879083461505,6.708448864670795,0.0,True
opt-1.3b,T,47,64,generalized_gamma,0.08655029325192876,7.055335657268522,1.7511499882637835,False
opt-1.3b,T,47,64,lognormal,0.07812673938815351,8.806485645532305,0.0,True
opt-1.3b,T,48,64,generalized_gamma,0.07693418593555551,7.683355802475427,1.7078031598415535,False
opt-1.3b,T,48,64,lognormal,0.0756095314133225,9.39115896231698,0.0,True
opt-1.3b,T,49,64,generalized_gamma,0.09090440932176469,-8.050547410912916,2.503222613729184,False
opt-1.3b,T,49,64,lognormal,0.0839490342981809,-5.547324797183732,0.0,True
opt-1.3b,T,50,64,generalized_gamma,0.09333960351053872,-4.617499569197678,2.6314141181924366,False
opt-1.3b,T,50,64,lognormal,0.09006559265312453,-1.9860854510052413,0.0,True
opt-1.3b,T,51,64,generalized_gamma,0.09678464756147998,-3.4118321375514693,2.4760336820083637,False
opt-1.3b,T,51,64,lognormal,0.0882327699498891,-0.9357984555431056,0.0,True
opt-1.3b,T,52,64,generalized_gamma,0.08845578710560786,3.703730723676358,1.867377994154321,False
opt-1.3b,T,52,64,lognormal,0.07965232225289443,5.571108717830679,0.0,True
opt-1.3b,T,53,64,generalized_gamma,0.08691328096651052,3.2643443014313824,2.2513305162891886,False
opt-1.3b,T,53,64,lognormal,0.07386537517805813,5.515674817720571,0.0,True
opt-1.3b,T,54,64,generalized_gamma,0.08306067547306945,1.7680543597539362,2.039131837198271,False
opt-1.3b,T,54,64,lognormal,0.08086754956021125,3.807186196952207,0.0,True
opt-1.3b,T,55,64,generalized_gamma,0.08969026504965727,2.9365075276476915,2.1672616798148088,False
opt-1.3b,T,55,64,lognormal,0.07617967812052973,5.1037692074625,0.0,True
opt-1.3b,T,56,64,generalized_gamma,0.09231629972132875,-1.9279431668527245,2.525411467731619,False
opt-1.3b,T,56,64,lognormal,0.08548341104669704,0.5974683008788944,0.0,True
opt-1.3b,T,57,64,generalized_gamma,0.09276389376691785,-1.4928647770028896,2.5128291349957337,False
opt-1.3b,T,57,64,lognormal,0.08304709316933667,1.0199643579928441,0.0,True
opt-1.3b,T,58,64,generalized_gamma,0.09081908120731114,-3.470166787040913,2.381327594893344,False
opt-1.3b,T,58,64,lognormal,0.0802910886923961,-1.088839192147569,0.0,True
opt-1.3b,T,59,64,generalized_gamma,0.087485622920703,3.7824177348541177,1.8899130988703323,False
opt-1.3b,T,59,64,lognormal,0.07511562892086876,5.67233083372445,0.0,True
opt-1.3b,T,60,64,generalized_gamma,0.07817854979304154,3.3816573775075014,1.910743664388196,False
opt-1.3b,T,60,64,lognormal,0.0713006310022698,5.2924010418956975,0.0,True
opt-1.3b,T,61,64,generalized_gamma,0.0869915350003555,0.12665923443226745,2.3228226406378782,False
opt-1.3b,T,61,64,lognormal,0.07489139549506302,2.4494818750701457,0.0,True
opt-1.3b,T,62,64,generalized_gamma,0.07944484246996164,4.864142091874456,1.7003243873405616,False
opt-1.3b,T,62,64,lognormal,0.07365002853572844,6.564466479215017,0.0,True
opt-1.3b,T,63,64,generalized_gamma,0.09633627448213805,4.351486383308899,1.9073931963799922,False
opt-1.3b,T,63,64,lognormal,0.07906679655438875,6.258879579688891,0.0,True
opt-1.3b,T,64,64,generalized_gamma,0.10709189664146124,-21.38690073370055,3.940528959299492,False
opt-1.3b,T,64,64,lognormal,0.0889043616336872,-17.446371774401058,0.0,True
opt-1.3b,T,65,64,generalized_gamma,0.07566501542744719,0.022755669928848477,1.8188212805606385,False
opt-1.3b,T,65,64,lognormal,0.06561971041859194,1.841576950489487,0.0,True
opt-1.3b,T,66,64,generalized_gamma,0.06908350033514549,0.8465657862329721,1.8392171147263499,False
opt-1.3b,T,66,64,lognormal,0.06641883252826519,2.685782900959322,0.0,True
opt-1.3b,T,67,64,generalized_gamma,0.0842832934704445,-5.953605711279568,2.200859777843947,False
opt-1.3b,T,67,64,lognormal,0.06719718620729448,-3.7527459334356212,0.0,True
opt-1.3b,T,68,64,generalized_gamma,0.08205115316338263,-2.9487608026413064,2.0185271688809516,False
opt-1.3b,T,68,64,lognormal,0.07323232970806609,-0.9302336337603547,0.0,True
opt-1.3b,T,69,64,generalized_gamma,0.07225547665727186,-4.568856211992362,1.9163378862853602,False
opt-1.3b,T,69,64,lognormal,0.06405049877472158,-2.6525183257070015,0.0,True
opt-1.3b,T,70,64,generalized_gamma,0.08820094201384188,-10.387459099818813,2.369636941543197,False
opt-1.3b,T,70,64,lognormal,0.07620152516437029,-8.017822158275616,0.0,True
opt-1.3b,T,71,64,generalized_gamma,0.08275085949121874,-6.3669309173376405,2.2602025533073027,False
opt-1.3b,T,71,64,lognormal,0.07210042575715747,-4.106728364030338,0.0,True
opt-1.3b,T,72,64,generalized_gamma,0.09170915268101709,-13.375185879710866,2.6685783907424465,False
opt-1.3b,T,72,64,lognormal,0.08833136138322134,-10.70660748896842,0.0,True
opt-1.3b,T,73,64,generalized_gamma,0.08525527372459452,-9.24209932025785,2.360595990496659,False
opt-1.3b,T,73,64,lognormal,0.07634731524359684,-6.881503329761191,0.0,True
opt-1.3b,T,74,64,generalized_gamma,0.08223396558501583,-5.896489034274449,2.3377503985569605,False
opt-1.3b,T,74,64,lognormal,0.07294880555185368,-3.5587386357174884,0.0,True
opt-1.3b,T,75,64,generalized_gamma,0.0736795711531738,-2.9159329740100084,1.9377884913334977,False
opt-1.3b,T,75,64,lognormal,0.06185854006622793,-0.9781444826765107,0.0,True
opt-1.3b,T,76,64,generalized_gamma,0.07733332824870957,-7.237335149859863,1.9972848384028135,False
opt-1.3b,T,76,64,lognormal,0.07109770045207031,-5.24005031145705,0.0,True
opt-1.3b,T,77,64,generalized_gamma,0.09665659999699447,-12.575310698522916,3.417859509318509,False
opt-1.3b,T,77,64,lognormal,0.08031655254783543,-9.157451189204407,0.0,True
opt-1.3b,T,78,64,generalized_gamma,0.08047280925876976,-3.985017462238911,1.998947198026909,False
opt-1.3b,T,78,64,lognormal,0.06696609841731554,-1.9860702642120023,0.0,True
opt-1.3b,T,79,64,generalized_gamma,0.07794283868338736,-3.024260988533918,1.9400222372553069,False
opt-1.3b,T,79,64,lognormal,0.07364088050827328,-1.084238751278611,0.0,True
opt-1.3b,T,80,64,generalized_gamma,0.07563135842191238,-0.8992161710751425,1.9112105687508327,False
opt-1.3b,T,80,64,lognormal,0.06780485646955225,1.0119943976756902,0.0,True
opt-1.3b,T,81,64,generalized_gamma,0.09000898569810933,-14.428933806044526,2.464523082150027,False
opt-1.3b,T,81,64,lognormal,0.08331151308601897,-11.964410723894499,0.0,True
opt-1.3b,T,82,64,generalized_gamma,0.09961161671691066,-15.106936187447552,3.2096772921470915,False
opt-1.3b,T,82,64,lognormal,0.09008932239561274,-11.89725889530046,0.0,True
opt-1.3b,T,83,64,generalized_gamma,0.09374474529812371,-10.605628891825933,2.4952805786569883,False
opt-1.3b,T,83,64,lognormal,0.08234221077261672,-8.110348313168945,0.0,True
opt-1.3b,T,84,64,generalized_gamma,0.08303897863196164,-5.304723070571562,2.1995486865915765,False
opt-1.3b,T,84,64,lognormal,0.06958248175522375,-3.1051743839799855,0.0,True
opt-1.3b,T,85,64,generalized_gamma,0.08671965349987215,-6.067220883131881,2.659980171768682,False
opt-1.3b,T,85,64,lognormal,0.08026191121827797,-3.4072407113631993,0.0,True
opt-1.3b,T,86,64,generalized_gamma,0.08841954634099408,-6.731688830172324,2.306866586563083,False
opt-1.3b,T,86,64,lognormal,0.0748001606803001,-4.424822243609241,0.0,True
opt-1.3b,T,87,64,generalized_gamma,0.08614295928335336,-6.531454129301967,2.889678010739445,False
opt-1.3b,T,87,64,lognormal,0.06783531139377119,-3.6417761185625217,0.0,True
opt-1.3b,T,88,64,generalized_gamma,0.0879318359725409,-10.562357553272257,3.1296675552387043,False
opt-1.3b,T,88,64,lognormal,0.0827575290390396,-7.432689998033553,0.0,True
opt-1.3b,T,89,64,generalized_gamma,0.09718787557152031,-12.042805972476355,2.778359352029966,False
opt-1.3b,T,89,64,lognormal,0.08292276258953968,-9.264446620446389,0.0,True
opt-1.3b,T,90,64,generalized_gamma,0.09170655593065088,-13.599940164811237,3.048811204307185,False
opt-1.3b,T,90,64,lognormal,0.08290268744952378,-10.551128960504052,0.0,True
opt-1.3b,T,91,64,generalized_gamma,0.08883903726460246,-6.124051398752847,2.0785676672037265,False
opt-1.3b,T,91,64,lognormal,0.0748577193236839,-4.045483731549121,0.0,True
opt-1.3b,T,92,64,generalized_gamma,0.08486514675175079,-7.345918072956021,2.4781476103913676,False
opt-1.3b,T,92,64,lognormal,0.07696217309047754,-4.867770462564653,0.0,True
opt-1.3b,T,93,64,generalized_gamma,0.08824265376105345,-6.25195097746785,2.2994779200533317,False
opt-1.3b,T,93,64,lognormal,0.0710324441865331,-3.952473057414518,0.0,True
opt-1.3b,T,94,64,generalized_gamma,0.08316451741470904,-3.6474197849572576,1.7261555716352524,False
opt-1.3b,T,94,64,lognormal,0.07205353339997494,-1.9212642133220053,0.0,True
opt-1.3b,T,95,64,generalized_gamma,0.0820866439223436,-4.879734764997064,2.053299225036471,False
opt-1.3b,T,95,64,lognormal,0.07872477580388332,-2.8264355399605927,0.0,True
opt-1.3b,T,96,64,generalized_gamma,0.09023619342906375,-12.090447431657992,3.1966991261778333,False
opt-1.3b,T,96,64,lognormal,0.07689705554316073,-8.893748305480159,0.0,True
opt-1.3b,T,97,64,generalized_gamma,0.06535491587099906,6.80731239600124,1.1512178911469313,False
opt-1.3b,T,97,64,lognormal,0.06632715475437101,7.958530287148172,0.0,True
opt-1.3b,T,98,64,generalized_gamma,0.06935433325651813,7.968320515367903,1.0432812867954855,False
opt-1.3b,T,98,64,lognormal,0.06236639027696278,9.011601802163389,0.0,True
opt-1.3b,T,99,64,generalized_gamma,0.06621285111428343,-3.84205726074736,1.9597811042027589,False
opt-1.3b,T,99,64,lognormal,0.05923202446317266,-1.8822761565446013,0.0,True
opt-1.3b,T,100,64,generalized_gamma,0.07578826584587195,5.9366894531612715,1.0552267428482942,False
opt-1.3b,T,100,64,lognormal,0.06386078560386427,6.991916196009566,0.0,True
opt-1.3b,T,101,64,generalized_gamma,0.06805206771861666,1.641143090981398,1.3623640689863308,False
opt-1.3b,T,101,64,lognormal,0.06090517934561984,3.0035071599677288,0.0,True
opt-1.3b,T,102,64,generalized_gamma,0.08396100590702582,-3.872379668307161,1.8269960218542742,False
opt-1.3b,T,102,64,lognormal,0.06854042346793426,-2.045383646452887,0.0,True
opt-1.3b,T,103,64,generalized_gamma,0.06621054773546686,1.0422620788915502,1.2973751617572002,False
opt-1.3b,T,103,64,lognormal,0.06415004543540687,2.3396372406487504,0.0,True
opt-1.3b,T,104,64,generalized_gamma,0.07801648480624447,-7.517607675962093,2.764624015133891,False
opt-1.3b,T,104,64,lognormal,0.06615429496889214,-4.752983660828202,0.0,True
opt-1.3b,T,105,64,generalized_gamma,0.08103642381678045,-4.700108727898044,1.8722365734618363,False
opt-1.3b,T,105,64,lognormal,0.06463319571533283,-2.827872154436208,0.0,True
opt-1.3b,T,106,64,generalized_gamma,0.06734700054649989,1.5744919382203086,1.599902154654226,False
opt-1.3b,T,106,64,lognormal,0.05513617797369319,3.1743940928745347,0.0,True
opt-1.3b,T,107,64,generalized_gamma,0.07721518359568935,6.2970816308947555,1.1378673484403645,False
opt-1.3b,T,107,64,lognormal,0.07110189339494327,7.43494897933512,0.0,True
opt-1.3b,T,108,64,generalized_gamma,0.0710826997397474,-0.31434972660388283,1.3724653328831025,False
opt-1.3b,T,108,64,lognormal,0.06035719488218805,1.0581156062792196,0.0,True
opt-1.3b,T,109,64,generalized_gamma,0.08376527238158932,-4.204977149408137,2.4925638916098762,False
opt-1.3b,T,109,64,lognormal,0.06446306129360839,-1.7124132577982607,0.0,True
opt-1.3b,T,110,64,generalized_gamma,0.06350975588971003,4.689020777787501,1.2254307036307566,False
opt-1.3b,T,110,64,lognormal,0.06391343219599149,5.914451481418258,0.0,True
opt-1.3b,T,111,64,generalized_gamma,0.0687470715245107,3.33503601428491,1.0695809544775328,False
opt-1.3b,T,111,64,lognormal,0.06279831035377031,4.404616968762443,0.0,True
opt-1.3b,T,112,64,generalized_gamma,0.06270806676943363,5.488311751786245,1.0317407101635174,False
opt-1.3b,T,112,64,lognormal,0.062214387125969384,6.520052461949763,0.0,True
opt-1.3b,T,113,64,generalized_gamma,0.07701903335957094,-3.876331457463486,1.489209650584379,False
opt-1.3b,T,113,64,lognormal,0.06956925476129189,-2.387121806879107,0.0,True
opt-1.3b,T,114,64,generalized_gamma,0.09072906074001014,-9.746346465312001,2.6078349473184,False
opt-1.3b,T,114,64,lognormal,0.07456848362725405,-7.138511517993601,0.0,True
opt-1.3b,T,115,64,generalized_gamma,0.07805744720087066,-2.401302304846773,1.9135027569935819,False
opt-1.3b,T,115,64,lognormal,0.068103627883151,-0.48779954785319113,0.0,True
opt-1.3b,T,116,64,generalized_gamma,0.06774192967721948,1.8873129110774265,1.4761406140066446,False
opt-1.3b,T,116,64,lognormal,0.06664344373515513,3.363453525084071,0.0,True
opt-1.3b,T,117,64,generalized_gamma,0.06668920660487976,1.2872277729612023,1.615337435778069,False
opt-1.3b,T,117,64,lognormal,0.06065039688377438,2.9025652087392713,0.0,True
opt-1.3b,T,118,64,generalized_gamma,0.06964974561794984,2.73155231767371,1.2277281147298797,False
opt-1.3b,T,118,64,lognormal,0.061006834994701775,3.95928043240359,0.0,True
opt-1.3b,T,119,64,generalized_gamma,0.0613337833917445,4.622916587095332,1.4840836715184142,False
opt-1.3b,T,119,64,lognormal,0.05368545684094678,6.107000258613747,0.0,True
opt-1.3b,T,120,64,generalized_gamma,0.062322581069542915,1.2632224390136741,1.4743563934037942,False
opt-1.3b,T,120,64,lognormal,0.055953547867599596,2.7375788324174684,0.0,True
opt-1.3b,T,121,64,generalized_gamma,0.06509608479270546,-3.7738979692442847,1.7780632932290228,False
opt-1.3b,T,121,64,lognormal,0.06023683853865214,-1.9958346760152619,0.0,True
opt-1.3b,T,122,64,generalized_gamma,0.06774112898874653,-4.463814915527131,2.0581506612053087,False
opt-1.3b,T,122,64,lognormal,0.056992634455242996,-2.405664254321822,0.0,True
opt-1.3b,T,123,64,generalized_gamma,0.06464546991783493,3.5513051080462965,1.183563343552529,False
opt-1.3b,T,123,64,lognormal,0.05518539950002621,4.7348684515988255,0.0,True
opt-1.3b,T,124,64,generalized_gamma,0.0688903978085228,-1.7964968594347894,1.6409721351221567,False
opt-1.3b,T,124,64,lognormal,0.05655753030832411,-0.15552472431263276,0.0,True
opt-1.3b,T,125,64,generalized_gamma,0.066345938425306,2.3462225438710185,1.079553629265165,False
opt-1.3b,T,125,64,lognormal,0.06315438931033057,3.4257761731361835,0.0,True
opt-1.3b,T,126,64,generalized_gamma,0.0693461003873691,2.0502505109766886,1.4485231334167143,False
opt-1.3b,T,126,64,lognormal,0.06339286401469568,3.498773644393403,0.0,True
opt-1.3b,T,127,64,generalized_gamma,0.0722392648080808,1.2996451281009342,1.4559616627422516,False
opt-1.3b,T,127,64,lognormal,0.06478934796116398,2.755606790843186,0.0,True
opt-1.3b,T,128,64,generalized_gamma,0.070977795081683,-6.5364739382617785,2.5317276391248953,False
opt-1.3b,T,128,64,lognormal,0.058287077808235055,-4.004746299136883,0.0,True
opt-1.3b,T,129,64,generalized_gamma,0.061844346586482524,8.592976040974584,0.9971429787507624,False
opt-1.3b,T,129,64,lognormal,0.05372370533242088,9.590119019725346,0.0,True
opt-1.3b,T,130,64,generalized_gamma,0.06117479135859902,11.215686581807763,0.583881936371089,False
opt-1.3b,T,130,64,lognormal,0.054606387884412355,11.799568518178852,0.0,True
opt-1.3b,T,131,64,generalized_gamma,0.05751539820191148,-1.68330694939133,1.608354158673241,False
opt-1.3b,T,131,64,lognormal,0.04737710632909686,-0.07495279071808891,0.0,True
opt-1.3b,T,132,64,generalized_gamma,0.06267816415675953,11.72755581914502,0.6281926404173781,False
opt-1.3b,T,132,64,lognormal,0.05752682493271721,12.355748459562399,0.0,True
opt-1.3b,T,133,64,generalized_gamma,0.059934057041486466,5.00674286785749,1.127337037881584,False
opt-1.3b,T,133,64,lognormal,0.055093990997096,6.134079905739074,0.0,True
opt-1.3b,T,134,64,generalized_gamma,0.0756294844077543,2.1753652248742696,1.6847854054516298,False
opt-1.3b,T,134,64,lognormal,0.06153821369730833,3.8601506303258994,0.0,True
opt-1.3b,T,135,64,generalized_gamma,0.05305018593829197,5.4626853338258385,1.0421564471270708,False
opt-1.3b,T,135,64,lognormal,0.04701666536227611,6.504841780952909,0.0,True
opt-1.3b,T,136,64,generalized_gamma,0.08202485275672658,-7.5742805987214865,3.0107931847685983,False
opt-1.3b,T,136,64,lognormal,0.06519127139387909,-4.563487413952888,0.0,True
opt-1.3b,T,137,64,generalized_gamma,0.07003409303266572,-0.4793982020972649,1.4978512707579457,False
opt-1.3b,T,137,64,lognormal,0.0647610194038537,1.0184530686606807,0.0,True
opt-1.3b,T,138,64,generalized_gamma,0.057512986117128795,5.061581695322417,1.1674454618684855,False
opt-1.3b,T,138,64,lognormal,0.045169488291893156,6.229027157190902,0.0,True
opt-1.3b,T,139,64,generalized_gamma,0.055755777028920595,9.19530963756926,0.8547271558855503,False
opt-1.3b,T,139,64,lognormal,0.05098051710214141,10.05003679345481,0.0,True
opt-1.3b,T,140,64,generalized_gamma,0.06044876907159369,5.421301633910602,1.1524233545489668,False
opt-1.3b,T,140,64,lognormal,0.05195745824253739,6.573724988459569,0.0,True
opt-1.3b,T,141,64,generalized_gamma,0.06041057881617589,1.878228545926632,1.5721240735682405,False
opt-1.3b,T,141,64,lognormal,0.053244026699244384,3.4503526194948724,0.0,True
opt-1.3b,T,142,64,generalized_gamma,0.055849189517648945,7.793802162658221,1.1521416360031331,False
opt-1.3b,T,142,64,lognormal,0.053734643787081815,8.945943798661354,0.0,True
opt-1.3b,T,143,64,generalized_gamma,0.07022507400363309,6.0555987540831815,0.945060594836284,False
opt-1.3b,T,143,64,lognormal,0.058712993654700785,7.0006593489194655,0.0,True
opt-1.3b,T,144,64,generalized_gamma,0.06152446926146643,8.40628502070097,0.9023867707181399,False
opt-1.3b,T,144,64,lognormal,0.058235422371759715,9.30867179141911,0.0,True
opt-1.3b,T,145,64,generalized_gamma,0.059742070385734536,0.9070548213079164,1.3102643398306846,False
opt-1.3b,T,145,64,lognormal,0.05853741441716409,2.217319161138601,0.0,True
opt-1.3b,T,146,64,generalized_gamma,0.08665139409361337,-12.78621771303181,3.6115973278246116,False
opt-1.3b,T,146,64,lognormal,0.07364925088529184,-9.174620385207199,0.0,True
opt-1.3b,T,147,64,generalized_gamma,0.06481498014377174,0.9806425471477596,1.5726073773524418,False
opt-1.3b,T,147,64,lognormal,0.061836354693814044,2.5532499245002014,0.0,True
opt-1.3b,T,148,64,generalized_gamma,0.06836798368173524,5.5991168293742035,1.0362743375820287,False
opt-1.3b,T,148,64,lognormal,0.06281432872176496,6.635391166956232,0.0,True
opt-1.3b,T,149,64,generalized_gamma,0.05695193236644969,1.8522972179671733,1.344593902214652,False
opt-1.3b,T,149,64,lognormal,0.05587960210064841,3.1968911201818253,0.0,True
opt-1.3b,T,150,64,generalized_gamma,0.06314523192814225,7.806596686828303,0.8227714125807495,False
opt-1.3b,T,150,64,lognormal,0.059818885690065715,8.629368099409053,0.0,True
opt-1.3b,T,151,64,generalized_gamma,0.06555798955253189,10.182231710321354,0.7542672390659888,False
opt-1.3b,T,151,64,lognormal,0.05305443698466178,10.936498949387342,0.0,True
opt-1.3b,T,152,64,generalized_gamma,0.06471002308366647,7.5105532016745435,0.9588200923127079,False
opt-1.3b,T,152,64,lognormal,0.05592591874325531,8.469373293987251,0.0,True
opt-1.3b,T,153,64,generalized_gamma,0.06505208576391391,3.5353450038634655,1.2314710456526718,False
opt-1.3b,T,153,64,lognormal,0.05915927939919807,4.766816049516137,0.0,True
opt-1.3b,T,154,64,generalized_gamma,0.05908563985457693,3.4841427621089807,1.4304707942655188,False
opt-1.3b,T,154,64,lognormal,0.060476425300480696,4.9146135563744995,0.0,True
opt-1.3b,T,155,64,generalized_gamma,0.056118336985113704,5.328879257435936,0.9863965724917678,False
opt-1.3b,T,155,64,lognormal,0.05318668126620463,6.315275829927704,0.0,True
opt-1.3b,T,156,64,generalized_gamma,0.052154875353061986,2.137586350204593,1.6844965935256,False
opt-1.3b,T,156,64,lognormal,0.05009624480979713,3.822082943730193,0.0,True
opt-1.3b,T,157,64,generalized_gamma,0.07107397013676969,6.744022584421792,0.94354276885975,False
opt-1.3b,T,157,64,lognormal,0.06944034179661479,7.687565353281542,0.0,True
opt-1.3b,T,158,64,generalized_gamma,0.06208647508767384,5.310107112549922,1.0538960477410315,False
opt-1.3b,T,158,64,lognormal,0.05532471896474167,6.364003160290953,0.0,True
opt-1.3b,T,159,64,generalized_gamma,0.06533331486553551,4.345295370883342,1.0947909411792995,False
opt-1.3b,T,159,64,lognormal,0.06248925486739221,5.4400863120626415,0.0,True
opt-1.3b,T,160,64,generalized_gamma,0.08909803739542252,-3.811790082398147,2.7298726679390395,False
opt-1.3b,T,160,64,lognormal,0.07218413073159012,-1.0819174144591077,0.0,True
opt-1.3b,T,161,64,generalized_gamma,0.06424852761766198,10.142663358598732,1.1908023129292413,False
opt-1.3b,T,161,64,lognormal,0.06384102673294112,11.333465671527973,0.0,True
opt-1.3b,T,162,64,generalized_gamma,0.07449793148160005,12.437703055667072,0.887752330706876,False
opt-1.3b,T,162,64,lognormal,0.07403848791577095,13.325455386373948,0.0,True
opt-1.3b,T,163,64,generalized_gamma,0.07557453036751932,-0.15399144940701248,2.3707873130554784,False
opt-1.3b,T,163,64,lognormal,0.06257494728967417,2.216795863648466,0.0,True
opt-1.3b,T,164,64,generalized_gamma,0.06518134462631475,10.345797971039758,1.1789243461447967,False
opt-1.3b,T,164,64,lognormal,0.06577593681169058,11.524722317184555,0.0,True
opt-1.3b,T,165,64,generalized_gamma,0.06076875249541225,6.881321183409312,1.7483276246421848,False
opt-1.3b,T,165,64,lognormal,0.056919739839160655,8.629648808051497,0.0,True
opt-1.3b,T,166,64,generalized_gamma,0.07206061443115175,5.645159000837467,1.93143840701281,False
opt-1.3b,T,166,64,lognormal,0.06461724543865355,7.576597407850277,0.0,True
