model,layer,head,kv_head,dim,symmetric_energy,balance,pairing,rho,pairing_bound,pairing_gap,lobe_departure,n_pos,n_neg,n_zero,a,b,c,d,b_sym,c_sym,d_sym,trace_ratio
bloom-7b1,14,28,28,256,0.5896411758429272,1.0,0.7589589161964944,0.756777821310564,0.8060550474426547,0.0470961312461603,0.20633398663651709,128,128,0,0.41035882415707287,0.5553825494070869,0.03397199715631987,0.0002866292795199395,0.9418991959188305,0.05761469610353259,0.0004861079776360358,1.9045528626749153
bloom-7b1,14,29,29,256,0.6050083536106637,1.0,0.6370227295881887,0.6059327648133989,0.6629754587245302,0.0259527291363415,0.2024592768187708,128,128,0,0.39499164638933637,0.5252969912060412,0.07961386945381674,9.749295080611815e-05,0.8682475011643912,0.1315913556873795,0.0001611431482297466,2.428783229075062
bloom-7b1,14,30,30,256,0.5779000032402984,1.0,0.5629253528425814,0.5334208331528969,0.5883274577260167,0.025402104883435306,0.2278570561908466,128,128,0,0.42209999675970156,0.46750131117147126,0.11039840866855659,2.834002706314569e-07,0.808965752812218,0.19103375679105417,4.903967278809918e-07,3.561046247083538
bloom-7b1,14,31,31,256,0.5396606529022097,1.0,0.7059804025392282,0.655154150012748,0.7115474358397074,0.005567033300479141,0.08410626519844051,128,128,0,0.46033934709779045,0.49300832582534837,0.04663185207296269,2.0475003898501225e-05,0.9135524763090057,0.08640958317450785,3.794051648640659e-05,2.1253336009965293
bloom-7b1,15,0,0,256,0.5324833228603484,1.0,0.6445308172643147,1.623610751720458,0.6729644415582291,0.028433624293914384,0.208471458940332,128,128,0,0.4675166771396516,0.4651996141727105,0.0,0.067283708687638,0.8736416601252243,0.0,0.12635833987477604,2.921586843650434
bloom-7b1,15,1,1,256,0.5026493238699443,1.0,0.9710041327561105,1.0056439110651276,0.9960203982735685,0.025016265517457947,0.04061862016434681,128,128,0,0.4973506761300556,0.5022267162649544,0.0003314002038072072,9.12074011827521e-05,0.9991592396827748,0.0006593069722161882,0.00018145334500907658,0.06613731732783727
bloom-7b1,15,2,2,256,0.5281624825096395,1.0,0.7008601731115384,1.5298470366698376,0.7100993461067877,0.009239172995249345,0.10901002279618668,128,128,0,0.4718375174903607,0.4809000549971097,0.0,0.0472624275125299,0.9105153639691416,0.0,0.08948463603085878,2.4216741049873742
bloom-7b1,15,3,3,256,0.559678351981585,1.0,0.6890275107661393,1.4629027012100273,0.738772399999625,0.049744889233485634,0.24717874816227625,128,128,0,0.4403216480184149,0.5055552787221042,6.561218654096111e-05,0.054057461072939794,0.9032961109396962,0.00011723195351161258,0.096586657106792,2.54669713801833
bloom-7b1,15,4,4,256,0.5164467349997457,1.0,0.804038492481311,1.3026340770271827,0.8157154243539054,0.011676931872594443,0.09587698574582204,128,128,0,0.48355326500025425,0.49661470915477907,0.0,0.019832025844966766,0.961599087571003,0.0,0.038400912428997215,1.5655517884268115
bloom-7b1,15,5,5,256,0.5278664093126667,1.0,0.7242372807231388,1.477731321807789,0.7322568681756982,0.008019587452559485,0.09690490574919534,128,128,0,0.47213359068733324,0.48772476738972975,0.0,0.04014164192293707,0.9239549226570312,0.0,0.076045077342969,2.1965343959089156
bloom-7b1,15,6,6,256,0.5039203083552477,1.0,0.7944037512981584,1.3220142088411382,0.8057376339775384,0.011333882679379959,0.09705342917697238,128,128,0,0.4960796916447523,0.4826196888964704,0.0,0.021300619458777446,0.9577301825197307,0.0,0.0422698174802695,1.581986310534373
bloom-7b1,15,7,7,256,0.513915537810117,1.0,0.8191458927048112,1.2656486961298183,0.835310779594184,0.016164886889372787,0.10715773308945584,128,128,0,0.48608446218988294,0.49710628144047525,0.0,0.01680925636964196,0.9672917918744607,0.0,0.03270820812553967,1.4411784015591018
bloom-7b1,15,8,8,256,0.5071573519483618,1.0,0.8719413239353004,1.1916344098823874,0.8768125465048711,0.004871222569570621,0.04985447818648531,128,128,0,0.49284264805163824,0.4988404661005731,0.0,0.008316885847788663,0.9836009754845564,0.0,0.016399024515443644,1.0258632579527693
bloom-7b1,15,9,9,256,0.5137312909103328,1.0,0.8262630302328537,1.2060504018113216,0.868481497789354,0.04221846755650027,0.161952197092323,128,128,0,0.4862687090896672,0.49822455095193513,1.9154228724707085e-05,0.015487585729673072,0.9698154653361298,3.728452804727109e-05,0.03014725013582303,1.3416841829895407
bloom-7b1,15,10,10,256,0.4876957843246463,1.0,0.7860836435901343,0.747657663131207,0.7978991314583469,0.011815487868212626,0.10123997560918349,128,128,0,0.5123042156753536,0.46537872401772706,0.022315143859169023,1.916447750256658e-06,0.9542397924603274,0.0457562779429613,3.929596711422318e-06,1.5011791915162493
bloom-7b1,15,11,11,256,0.5149185303581658,1.0,0.7993807599446328,1.274032451387348,0.8308041471735235,0.03142338722889071,0.15468238198961798,128,128,0,0.48508146964183424,0.49419404842238335,1.4906204679499377e-05,0.02070957573110314,0.9597519205196072,2.8948666246543803e-05,0.040219130814146506,1.5904325871249978
bloom-7b1,15,12,12,256,0.5033581793062392,1.0,0.8980329707234871,1.1449039013493558,0.9046768392235985,0.0066438685001114495,0.051435194438915366,128,128,0,0.4966418206937609,0.49812462586255457,0.0,0.005233553443684637,0.9896027249405229,0.0,0.010397275059477249,0.7755102850114504
bloom-7b1,15,13,13,256,0.5341844802518557,1.0,0.8014000720968459,1.3074684357069983,0.8132080879907408,0.011808015893894908,0.09711058853185103,128,128,0,0.46581551974814434,0.5131152126465083,0.0,0.021069267605347237,0.9605580686368617,0.0,0.03944193136313799,1.4354595307296607
bloom-7b1,15,14,14,256,0.5127452861321921,1.0,0.8674018096248877,1.0583379842545888,0.959934057150582,0.09253224752569433,0.17890047013652177,128,128,0,0.48725471386780805,0.5037300548962016,0.0012661456086754531,0.007749085627314823,0.9824177199092451,0.0024693461703498235,0.015112933920404708,0.7658665871538783
bloom-7b1,15,15,15,256,0.5043884777770348,1.0,0.8962912131833882,1.0813498101997812,0.9447674629008573,0.04847624971746911,0.12432582992000336,128,128,0,0.4956115222229652,0.49896352121812376,0.0002682798788295279,0.00515667668008156,0.9892444875370268,0.0005318913707384908,0.010223621092234925,0.6753624126632733
bloom-7b1,15,16,16,256,0.5146960164322163,1.0,0.9311249718972044,0.9705165830759875,0.978842511653652,0.04771753975644755,0.09271520005961757,128,128,0,0.4853039835677839,0.5122544171696697,0.0011691265398506392,0.0012724727226960278,0.9952562305038393,0.0022714893889306197,0.002472280107230261,0.054518297742085914
bloom-7b1,15,17,17,256,0.5093492871156112,1.0,0.898541006019389,0.8788348857910502,0.9089871407088178,0.010446134689428788,0.0636770034686057,128,128,0,0.49065071288438894,0.504106082502466,0.005120551716299304,0.000122652896846203,0.9897060725404428,0.010053124340855412,0.0002408031187022422,0.7436499091206172
bloom-7b1,15,18,18,256,0.5253954503127876,1.0,0.9113038101692069,1.0972212140104098,0.9345114085020058,0.02320759833279884,0.08477819118323972,128,128,0,0.47460454968721244,0.5212621569020924,0.00012612339133173217,0.004007170019363602,0.9921329859095003,0.00024005421298689623,0.007626959877513182,0.6653857389192162
bloom-7b1,15,19,19,256,0.5163131829049256,1.0,0.8295112325799774,0.9124084100312745,0.9352944237988666,0.10578319121888924,0.22353618237333345,128,128,0,0.48368681709507444,0.5013058071738702,0.011540434865983395,0.0034669408650721484,0.9709335801836018,0.02235161767718889,0.006714802139209671,0.028183012494036076
bloom-7b1,15,20,20,256,0.5069780622014495,1.0,0.9039829641481717,0.9047297714231335,0.9293525874285513,0.025369623280379616,0.09218919008917133,128,128,0,0.4930219377985506,0.5023040939668612,0.004648042152377839,2.592608221040762e-05,0.9907807288262286,0.009168132704193664,5.1138469577616155e-05,0.6845491060187999
bloom-7b1,15,21,21,256,0.5111741034785067,1.0,0.8069915286388311,0.8078733845143965,0.8505500230197176,0.04355849438088655,0.17468692567102972,128,128,0,0.48882589652149333,0.492131707749938,0.01862394325833222,0.00041845247023655313,0.962747729982825,0.0364336595527776,0.0008186104643975725,1.3995302090477229
bloom-7b1,15,22,22,256,0.5094291009135131,1.0,0.9071465585294053,0.9772415870067166,0.9837232209176529,0.07657666238824756,0.1292984349972909,128,128,0,0.49057089908648693,0.5050369246569347,0.0034236715156912042,0.0009685047408873924,0.9913782384070671,0.006720604515038194,0.0019011570778949619,0.23794620595175803
bloom-7b1,15,23,23,256,0.5162689029097199,1.0,0.8005800448836546,0.7685783002467629,0.8165117671637832,0.015931722280128513,0.11236485404026403,128,128,0,0.48373109709028017,0.49573775674788073,0.020530110147488106,1.036014351136953e-06,0.9602316815013948,0.03976631176462358,2.0067339816477787e-06,1.5609846211727145
bloom-7b1,15,24,24,256,0.5190847783907544,1.0,0.8380825042618357,0.7965321706270991,0.8408494518197421,0.0027669475579064073,0.04269578056568947,128,128,0,0.4809152216092456,0.5054757897861784,0.013579509108123545,2.9479496452524405e-05,0.9737827245738817,0.02616048413174855,5.679129436990147e-05,1.2077459005377578
bloom-7b1,15,25,25,256,0.5685950480834367,1.0,0.8642636293514326,0.8376032400704158,0.8755051811435507,0.011241551792118054,0.0770902962237194,128,128,0,0.43140495191656325,0.5581190469059834,0.010467484600135336,8.516577317959835e-06,0.9815756376831546,0.018409384034240337,1.4978282604934149e-05,1.085541435612073
bloom-7b1,15,26,26,256,0.5754997427205556,1.0,0.5661295375771207,0.5158750551256757,0.5697520467277508,0.0036225091506301155,0.0876511784228871,128,128,0,0.4245002572794443,0.4671656119189278,0.10833294336431548,1.1874373126419191e-06,0.8117564218369575,0.18824151484793716,2.0633151059782505e-06,3.194267626141037
bloom-7b1,15,27,27,256,0.5234874202259814,1.0,0.6846669770242699,0.6538535684171569,0.7102869386793889,0.025619961655118928,0.1839649130470484,128,128,0,0.4765125797740188,0.47143449289383366,0.05201533613374709,3.7591198400795135e-05,0.9005650846209879,0.09936310620662647,7.180917238578072e-05,1.782351394106457
bloom-7b1,15,28,28,256,0.5151369952481852,1.0,0.8202049396274931,0.7881469214168754,0.8336128610125695,0.013407921385076405,0.09771124059009864,128,128,0,0.4848630047518149,0.49848454088046995,0.016554200910412466,9.825345730272808e-05,0.9676737362656465,0.03213553105895045,0.00019073267540295965,1.1419849062933227
bloom-7b1,15,29,29,256,0.5249598420675713,1.0,0.7236616326066867,0.6885416631220166,0.7434700857846861,0.019808453177999397,0.15032528949529764,128,128,0,0.47504015793242854,0.48487238966433927,0.04006040451658852,2.704788664345907e-05,0.9236371067063982,0.07631136956840227,5.1523725199493536e-05,1.6167888091718232
bloom-7b1,15,30,30,256,0.6052042037207792,1.0,0.5491944968052984,0.5061259765704625,0.55935068618048,0.01015618937518159,0.14990248590914176,128,128,0,0.39479579627922096,0.4822112152618223,0.12299298484859605,3.6103608484825125e-09,0.7967743982893719,0.20322559574510304,5.9655250678797516e-09,3.4837984504082535
bloom-7b1,15,31,31,256,0.5335437200886874,1.0,0.7458801389237468,0.6978147119116835,0.7521860157976772,0.0063058768739303606,0.08212463075950253,128,128,0,0.46645627991131244,0.4990891186069399,0.034453440889021865,1.1605927256213088e-06,0.9354230962065857,0.06457472854013706,2.175253277141733e-06,1.977235604539803
bloom-7b1,16,0,0,256,0.5544448452011586,1.0,0.5701586351446766,1.8681527710510322,0.5902931378781404,0.020134502733463844,0.20156262336833397,128,128,0,0.4455551547988414,0.4520036201876806,0.0,0.1024412250134783,0.8152364010593133,0.0,0.18476359894068728,3.6114055272884538
bloom-7b1,16,1,1,256,0.5272924450556369,1.0,0.6702483005136473,1.5964200058543099,0.6833887663628442,0.013140465849196925,0.13740290172268835,128,128,0,0.4727075549443631,0.4699566770899073,0.0,0.05733576796572972,0.8912638166858623,0.0,0.10873618331413791,2.6694700721371767
bloom-7b1,16,2,2,256,0.5176409540706596,1.0,0.7735835282489322,1.3741868433642603,0.7798287358178441,0.0062452075689118924,0.07656527013071603,128,128,0,0.48235904592934037,0.4911043914751619,0.0,0.026536562595497554,0.9487355813197976,0.0,0.05126441868020209,1.7202581678900781
bloom-7b1,16,3,3,256,0.5114040721827173,1.0,0.8497663640393065,1.2161360348416488,0.8627254376429295,0.012959073603623028,0.08714814117584854,128,128,0,0.48859592781728267,0.49986160792871304,0.0,0.011542464254004278,0.9774298546260297,0.0,0.022570145373970195,1.193705024100707
bloom-7b1,16,4,4,256,0.49472421238891007,1.0,0.9256256852291247,0.9198865634060042,0.9410387050703325,0.015413019841207798,0.06422264019921094,128,128,0,0.5052757876110899,0.4919876262634228,0.0027256497851053368,1.0936340382024277e-05,0.9944684613023629,0.005509432764456377,2.210593318086291e-05,0.32515989032128
bloom-7b1,16,5,5,256,0.5342120628065334,1.0,0.7156357061843095,1.4976847525832495,0.7236389275491495,0.008003221364839996,0.09857681416865947,128,128,0,0.46578793719346656,0.4910140452079105,0.0,0.04319801759862285,0.9191369484027033,0.0,0.08086305159729638,2.285429910451232
bloom-7b1,16,6,6,256,0.5140534332950243,1.0,0.7929487385634694,1.3271811785717866,0.8031103553099606,0.010161616746491187,0.09241461390412478,128,128,0,0.48594656670497577,0.4920158470183477,0.0,0.02203758627667654,0.9571297751375415,0.0,0.04287022486245858,1.6434615276591389
bloom-7b1,16,7,7,256,0.5204871075004467,1.0,0.7505099020721184,1.396745716479265,0.7690408866551273,0.018530984583008836,0.1371486252230554,128,128,0,0.4795128924995533,0.4880892266822692,0.0,0.03239788081817726,0.9377546910359357,0.0,0.06224530896406393,2.0217146485637296
bloom-7b1,16,8,8,256,0.4953850544830695,1.0,0.9582137005862492,0.9718211913244632,0.9797918873594723,0.021578186773223096,0.05173535560976722,128,128,0,0.5046149455169304,0.4945200652061774,0.000635575037706655,0.00022941423918548535,0.9982539051813045,0.0012829919513213264,0.00046310286737430407,0.22650600843936333
bloom-7b1,16,9,9,256,0.5122278204742778,1.0,0.8349362905224157,1.2276251747967404,0.8562401472675298,0.021303856745114147,0.11591352435472105,128,128,0,0.4877721795257221,0.4982716468397261,0.0,0.013956173634551807,0.9727539718134998,0.0,0.027246028186500338,1.018713343275347
bloom-7b1,16,10,10,256,0.516935812322056,1.0,0.8084832922081955,1.2423648027828207,0.8480305770528422,0.03954728484464676,0.1667637701841715,128,128,0,0.48306418767794385,0.497975304918505,4.5777133472646515e-05,0.01891473027007829,0.9633213506365884,8.855477291661681e-05,0.03659009459049479,1.5202964936455186
bloom-7b1,16,11,11,256,0.5053038323351663,1.0,0.9635979584456889,0.9669192689088498,0.9762183410019358,0.012620382556246978,0.03898643711473473,128,128,0,0.49469616766483376,0.5046342498665094,0.000601803222734081,6.777924592262329e-05,0.9986748913706778,0.0011909730032186002,0.00013413562610319873,0.19178552566612259
bloom-7b1,16,12,12,256,0.6056484995191087,1.0,0.8406930626084813,1.2463386450082756,0.8458382891354495,0.0051452265269681385,0.05748271889043932,128,128,0,0.3943515004808912,0.5902779277620231,0.0,0.015370571757085328,0.9746212996989343,0.0,0.02537870030106526,1.2262623560176276
bloom-7b1,16,13,13,256,0.5533214351187303,1.0,0.7893195948712066,1.3208202368322288,0.8063466974315902,0.017027102560383534,0.11960665373139213,128,128,0,0.4466785648812696,0.5287615809174289,0.0,0.024559854201301756,0.955613766894768,0.0,0.04438623310523252,1.392505744317015
bloom-7b1,16,14,14,256,0.5015542417270181,1.0,0.8647351121914392,1.1111101718168614,0.9256711790145622,0.060936066823123025,0.1602670873249258,128,128,0,0.49844575827298193,0.49237750946664255,0.0008583983689258256,0.008318333891449542,0.9817034101261372,0.0017114766410310368,0.01658511323283151,0.8898954168865545
bloom-7b1,16,15,15,256,0.5152050748776353,1.0,0.8420170065837363,0.9777874481615626,0.9841179540732656,0.14210094748952928,0.22231788197102892,128,128,0,0.4847949251223646,0.5023462639929068,0.0062054838535518415,0.006653327031176923,0.9750413737912373,0.012044686972514169,0.012913939236249046,0.42220439183785924
bloom-7b1,16,16,16,256,0.519946260049218,1.0,0.8576828799024416,0.9248355621067164,0.9448173051726647,0.08713442527022308,0.18580418007680777,128,128,0,0.4800537399507819,0.5094151839170344,0.007309933872157419,0.003221142260026081,0.9797458373271372,0.014059018082879304,0.006195144589983529,0.030335364610188462
bloom-7b1,16,17,17,256,0.506076660658356,1.0,0.9665953736524928,0.9810763647602228,0.9864917671930359,0.019896393540543067,0.04321034732625317,128,128,0,0.4939233393416439,0.5055119453700226,0.0004209771597516149,0.00014373812858205632,0.998884130938584,0.0008318446442560006,0.0002840244171605684,0.03585888758871899
bloom-7b1,16,18,18,256,0.5169336162688596,1.0,0.8887299134634211,0.8714754069123584,0.903106335680268,0.014376422216846874,0.07773046238728447,128,128,0,0.4830663837311404,0.5105334445423572,0.006229607569893032,0.00017056415660942123,0.9876189678421424,0.012051078463144451,0.0003299536947133073,0.8529471194224971
bloom-7b1,16,19,19,256,0.5146629105197305,1.0,0.8419228003515866,0.8427764166400559,0.8797776850751944,0.03785488472360776,0.14621556451201392,128,128,0,0.48533708948026955,0.50180230730678,0.012592928207132334,0.00026767500581782733,0.9750115989513152,0.024468303329679246,0.0005200977190050798,0.6641973342798779
bloom-7b1,16,20,20,256,0.5221599590492122,1.0,0.922112184327825,0.9268516477168832,0.9463513808753241,0.024239196547499064,0.07996925128340486,128,128,0,0.4778400409507878,0.5189922694803923,0.0026315496740933293,0.0005361398947264301,0.9939334881698171,0.005039738548480529,0.0010267732817021695,0.3636123888323979
bloom-7b1,16,21,21,256,0.5111859444712515,1.0,0.8841126829613772,0.8693412147409751,0.9013932228302379,0.01728053986886069,0.08652130063356991,128,128,0,0.48881405552874846,0.5043207835631691,0.006802554650889722,6.260625719260637e-05,0.9865701297495897,0.013307397678795704,0.0001224725716145493,0.8745569771368125
bloom-7b1,16,22,22,256,0.5288721919149683,1.0,0.7775863187731813,0.7463186529550689,0.7966962404212434,0.019109921648062134,0.13027802069328764,128,128,0,0.47112780808503174,0.5027100239848433,0.026162167930125168,0.0,0.9505321544031357,0.049467845596864936,0.0,1.8020991553278365
bloom-7b1,16,23,23,256,0.5443292168991084,1.0,0.8164069459405852,0.8276452289214832,0.8672227124841839,0.05081576654359876,0.18091498146946355,128,128,0,0.4556707831008916,0.5259818334121117,0.01750732280327814,0.0008400606837187276,0.9662935905011371,0.03216311426936161,0.0015432952295015851,0.6322313525350574
bloom-7b1,16,24,24,256,0.5147332909911043,1.0,0.8360703616285317,0.792788987717876,0.8376257965446553,0.0015554349161236436,0.03228895648480385,128,128,0,0.4852667090088957,0.5009009011793044,0.013799698057180579,3.269175461924751e-05,0.9731270736633995,0.026809414309709116,6.351202689124783e-05,1.230647922179733
bloom-7b1,16,25,25,256,0.558922171680716,1.0,0.7960403905610626,0.7873211189422125,0.8328972194948041,0.03685682893374154,0.16774407612817954,128,128,0,0.4410778283192839,0.5356712763457098,0.022789286038778854,0.0004616092962273893,0.958400477717516,0.04077363037907399,0.000825891903409914,0.9328587878805614
bloom-7b1,16,26,26,256,0.517239366783358,1.0,0.9009426561681563,0.8785338106965501,0.9087473670945143,0.007804710926358038,0.05473182780320712,128,128,0,0.482760633216642,0.5121640292721885,0.005075107876276673,2.2963489282836747e-07,0.99018764263298,0.009811913404499906,4.4396252020884634e-07,0.7712635674546225
bloom-7b1,16,27,27,256,0.5309472845571286,1.0,0.8102378834203601,0.7767461681463996,0.8236859838760111,0.013448100455651035,0.10080653884625214,128,128,0,0.4690527154428715,0.5118280528904051,0.01905750796628783,6.17237004355396e-05,0.9639903391112149,0.03589340885731056,0.00011625203147431913,1.4996557847187624
bloom-7b1,16,28,28,256,0.5065037188041651,1.0,0.8526652085185688,0.814342980430182,0.856038925996726,0.00337371747815729,0.044800631265831774,128,128,0,0.49349628119583483,0.495508768672558,0.010926072603359337,6.887752824784444e-05,0.9782924592191232,0.021571554556707607,0.0001359862241692154,1.0538285132132277
bloom-7b1,16,29,29,256,0.561462392615592,1.0,0.6271909338968406,0.5802341174481204,0.6369263159458654,0.009735382049024799,0.12846698913570076,128,128,0,0.4385376073844079,0.48342664376794675,0.07803432688182257,1.4219658229820362e-06,0.8610134002312905,0.1389840671577253,2.532610984607106e-06,2.7616264364588434
bloom-7b1,16,30,30,256,0.662814289939142,1.0,0.5684792746068938,1.7676042470254507,0.622031440474873,0.05355216586797917,0.3180411004947136,128,128,0,0.33718571006085807,0.5393915505726786,0.0,0.12342273936646314,0.8137898635562071,0.0,0.18621013644379258,3.723251782261017
bloom-7b1,16,31,31,256,0.5336568549432517,1.0,0.7970146797656417,0.7620507577923427,0.8107409457843201,0.013726266018678435,0.10567938529884623,128,128,0,0.4663431450567484,0.5116685700796653,0.02189938907432182,8.88957892644737e-05,0.9587969597693548,0.04103646167283014,0.0001665785578148842,1.2972644959024828
bloom-7b1,17,0,0,256,0.5093683903492765,1.0,0.9699533539665994,1.033557521387346,0.9766659949071546,0.006712640940555126,0.026777615645742527,128,128,0,0.49063160965072344,0.5089085320887546,2.8987422595811252e-05,0.0004308708379259554,0.9990971990621434,5.690856194655979e-05,0.0008458923759099089,0.2082074983140903
bloom-7b1,17,1,1,256,0.5025449431521961,1.0,0.9369960924026112,1.0732408353965994,0.9500715933557375,0.013075500953126373,0.05441207281384953,128,128,0,0.49745505684780394,0.5005500948334949,5.933471059620213e-07,0.0019942549715953814,0.99603050762746,1.1806846612370063e-06,0.0039683116878790675,0.42403368814203424
bloom-7b1,17,2,2,256,0.5042673275696224,1.0,0.9450323269975466,1.0742844585333353,0.9493865044421851,0.004354177444638507,0.03036115418757194,128,128,0,0.4957326724303775,0.5027437115361001,1.260232301735313e-06,0.001522355801220533,0.9969785549246952,2.4991353451534435e-06,0.0030189459399594886,0.39696953225285403
bloom-7b1,17,3,3,256,0.5151637015118434,1.0,0.7929203913264632,1.3316591912435614,0.8008444824287376,0.007924091102274433,0.08187788493344256,128,128,0,0.4848362984881565,0.49307247004033383,0.0,0.022091231471509723,0.9571180356716151,0.0,0.04288196432838515,1.6647996283840922
bloom-7b1,17,4,4,256,0.5183523851549635,1.0,0.7603686012433537,1.372510677063631,0.7806400977712702,0.020271496527916488,0.13981982316427724,128,128,0,0.4816476148450365,0.4885869287032764,0.0,0.029765456451686986,0.942576792729933,0.0,0.057423207270066834,1.9056995357486306
bloom-7b1,17,5,5,256,0.5100765481591684,1.0,0.8408304130620503,1.2437817652332719,0.8472478488374238,0.006417435775373459,0.06402437923475694,128,128,0,0.48992345184083147,0.4971537805377577,0.0,0.012922767621410768,0.9746650425940028,0.0,0.025334957405997508,1.1858446584010944
bloom-7b1,17,6,6,256,0.4995240516867486,1.0,0.8989613657116301,1.138864819106806,0.9083757360120844,0.009414370300454333,0.06048397539260546,128,128,0,0.5004759483132515,0.4944245077411336,0.0,0.005099543945614873,0.9897911943811407,0.0,0.01020880561885896,0.7996333957526569
bloom-7b1,17,7,7,256,0.5053176121646028,1.0,0.8585444438180337,1.2101279034188697,0.8661472536275729,0.007602809809539202,0.06528862478731272,128,128,0,0.49468238783539725,0.495206371289363,0.0,0.010111240875239614,0.9799903256252502,0.0,0.02000967437474941,1.1184537698951007
bloom-7b1,17,8,8,256,0.5104822770817352,1.0,0.903018382188201,1.0913606378418987,0.9382792505677272,0.035260868379526245,0.10599417366542208,128,128,0,0.4895177229182648,0.505680969617749,0.000129338805286605,0.004671968658699502,0.990594565806606,0.0002533659072867207,0.009152068286107132,0.533361709021869
bloom-7b1,17,9,9,256,0.5045754375991843,1.0,0.8215959878605423,0.8354765667877643,0.8737427798319819,0.052146791971439566,0.1796911958913203,128,128,0,0.4954245624008158,0.4885158148362238,0.015886610333893696,0.00017301242906692284,0.9681720084525445,0.03148510440675358,0.0003428871407021548,1.3661589653239918
bloom-7b1,17,10,10,256,0.5050577133578157,1.0,0.8514649093121248,1.1877986994736136,0.8790499459527322,0.027585036640607408,0.12283419625241904,128,128,0,0.4949422866421845,0.493914790098209,8.361622759280444e-07,0.011142087097330784,0.9779373268343448,1.6555776771904339e-06,0.022061017587978123,1.1749702969428413
bloom-7b1,17,11,11,256,0.5032588707759084,1.0,0.880658591199873,1.1498315476315788,0.9016755266131302,0.02101693541325722,0.09611792835026547,128,128,0,0.49674112922409147,0.496091270799293,0.0,0.007167599976615429,0.9857576281456011,0.0,0.014242371854399017,0.9428839724840513
bloom-7b1,17,12,12,256,0.5053956834417264,1.0,0.9351317955320767,1.0866542761027655,0.9413213200540987,0.0061895245220220385,0.039174955296104264,128,128,0,0.49460431655827364,0.5032690370565216,0.0,0.002126646385204686,0.9957921160491077,0.0,0.0042078839508923015,0.49274591100296244
bloom-7b1,17,13,13,256,0.5105998716250155,1.0,0.8740110353322992,1.0190115994759625,0.9866839447861572,0.112672909453858,0.1771930333874895,128,128,0,0.4894001283749844,0.5024950079300093,0.0032888474109751225,0.004816016284031399,0.9841267807819616,0.006441144218286158,0.009432074999753,0.5090488894945405
bloom-7b1,17,14,14,256,0.503077761326684,1.0,0.9163237360499713,1.0640849223697748,0.9561131834064589,0.039789447356487595,0.10085097263253628,128,128,0,0.49692223867331586,0.49955535313810606,0.00027458642913632197,0.003247821759441562,0.9929982828513649,0.0005458130934116437,0.006455904055223226,0.5539383872264086
bloom-7b1,17,15,15,256,0.5078534919222679,1.0,0.9286359477720251,0.9881810626302852,0.9915932172816214,0.06295726950959635,0.10022483639793556,128,128,0,0.49214650807773197,0.5052670814638995,0.001889550130668438,0.0006968603277000753,0.994907172049603,0.0037206599161430055,0.0013721680342541323,0.17522907037815225
bloom-7b1,17,16,16,256,0.5044244895653865,1.0,0.8795523965327336,0.8585282676983238,0.89266016751657,0.013107770983836309,0.07772500597848526,128,128,0,0.49557551043461323,0.4971064881386507,0.007202769123885961,0.00011523230284986656,0.9854923748189921,0.014279182063685857,0.00022844311732198217,0.6981181410768281
bloom-7b1,17,17,17,256,0.5019876735107981,1.0,0.959941813828968,0.9651800871275377,0.9749462833179633,0.015004469488995253,0.04421726309174656,128,128,0,0.49801232648920185,0.5011821548343859,0.000770182121602092,3.5336554810109145e-05,0.9983953417206868,0.0015342650073767693,7.039327193628596e-05,0.11462941414291368
bloom-7b1,17,18,18,256,0.5419583796406454,1.0,0.8318925331234375,1.2355420496254856,0.851815327545005,0.019922794421567525,0.11351564632650116,128,128,0,0.45804162035935453,0.52664257056956,2.553904344651954e-07,0.015315553680651028,0.9717398795803455,4.712362499764951e-07,0.028259649183404564,0.8971926936237259
bloom-7b1,17,19,19,256,0.5094965790648671,1.0,0.941626691660272,0.9882438023292834,0.9916381061809196,0.05001141452064761,0.08170379719893973,128,128,0,0.49050342093513294,0.5077604984485444,0.0007981058219947143,0.0009379747943278493,0.9965925568734749,0.0015664596285603373,0.0018409834979646253,0.11623193934629884
bloom-7b1,17,20,20,256,0.5158517570605312,1.0,0.8600719738015111,0.8219706009230273,0.8624685798077876,0.002396606006276447,0.03681796116907968,128,128,0,0.4841482429394688,0.5057514557372672,0.010100287854531223,1.346873284626918e-08,0.9804201474841951,0.019579826406108437,2.6109696558983958e-08,0.9860817467039232
bloom-7b1,17,21,21,256,0.5098989715708522,1.0,0.8806075643921636,0.849208732316037,0.8850613368790629,0.004453772486899266,0.04599194789881925,128,128,0,0.4901010284291478,0.5026305893090294,0.007217380350073524,5.100191174934345e-05,0.9857454463196287,0.014154530117679684,0.0001000235626916862,0.8041584990702372
bloom-7b1,17,22,22,256,0.5334381774361446,1.0,0.8259331768019503,0.8294148619618911,0.8687001886314025,0.042767011829452195,0.1630258327627648,128,128,0,0.46656182256385537,0.5172753959704527,0.015234808746436443,0.0009279727192553723,0.9697007410617386,0.028559652066260537,0.001739606872000562,0.653761063108688
bloom-7b1,17,23,23,256,0.5460450752617819,1.0,0.8155854844463984,0.7905984129757238,0.8357341976693489,0.02014871322295042,0.12016893572221746,128,128,0,0.453954924738218,0.5274747847135252,0.018519993890621547,5.029665763522038e-05,0.9659912864531304,0.03391660273053977,9.211081632978274e-05,1.0689425175203713
